Id	Character	Name	Ability Element	Ability Pot. %	Ability Range	Ability Text	Ability Type	Command ATB	Command Sigil	Effect0	Effect0_Condition	Effect0_Duration	Effect0_EffectCount	Effect0_Extend	Effect0_Pot	Effect0_PotMax	Effect0_Range	Effect0_Type	Effect1	Effect1_Condition	Effect1_Duration	Effect1_EffectCount	Effect1_Extend	Effect1_Pot	Effect1_PotMax	Effect1_Range	Effect1_Type	Effect2	Effect2_Condition	Effect2_Duration	Effect2_EffectCount	Effect2_Extend	Effect2_Pot	Effect2_PotMax	Effect2_Range	Effect2_Type	Effect3	Effect3_Condition	Effect3_Duration	Effect3_Extend	Effect3_Pot	Effect3_Range	Effect3_Type	GachaType	Initial Charge Time	MateriaSupport0	MateriaSupport1	MateriaSupport2	Recharge Time	Use Count
56019	Angeal	Greatsword of the Worthy	Heal	8.0	All Allies	Mag. heal is cast [8.0% of Healing Pot.] [Rng: All Allies] \nPDEF Up [Pot: Mid] [Rng: All Allies] [Dur: 20s] [Ext: 6s] [Max pot: High] \nMDEF Up [Pot: Mid] [Rng: All Allies] [Dur: 20s] [Ext: 6s] [Max pot: High] \nWhen HP is less than 70.0%, Applies Veil [Pot: +10.0% of target's max HP] [Rng: All Allies] [Dur: 60s] [Ext: 12s] 	Mag.	4		PDEF Up		20		6	Mid	High	All Allies	BuffDebuff	MDEF Up		20		6	Mid	High	All Allies	BuffDebuff	Veil	When HP is less than 70.0%	60		12	10.0%		All Allies	StatusChangeEffect								Limited		PATK Boost I	PATK Boost I	✕ Cross Sigil Boost I (+2)		No limit
56020	Angeal	Blade of the Hunt	Ice	290.0	All Enemies	Deal 290.0% Mag. Ice damage [Rng: All Enemies] 	Mag.	4																																				Event		ATK Boost I	MATK Boost I	MATK Boost I		No limit
56021	Angeal	Penance Blade	Fire	290.0	All Enemies	Deal 290.0% Mag. Fire damage [Rng: All Enemies] 	Mag.	4																																				Event		ATK Boost I	MATK Boost I	MATK Boost I		No limit
56022	Angeal	Inflatable Buster Sword	Non-Elemental	640.0	All Enemies	Deal 640.0% Phys. Non-Elemental damage [Rng: All Enemies] \nApplies Status Ailment: Water Weakness [Rng: All Enemies] [Pot: 30.0%] [Dur: 60s] [Ext: 12s]\nApplies Provoke [Rng: Self] [Dur: 60s] [Ext: 0s] \nWhen HP is greater than 70.0%, PDEF Up [Pot: High] [Rng: All Allies] [Dur: 25s] [Ext: 8s] [Max pot: High] \n[Crit rate:10.0%] 	Phys.	4		Status Ailment: Water Weakness		60		12	30.0%		All Enemies	StatusConditionEffect	Provoke		60		0	0.0%		Self	StatusChangeEffect	PDEF Up	When HP is greater than 70.0%	25		8	High	High	All Allies	BuffDebuff	Crit Rate				10.0%	All Enemies	AdditionalEffect	Featured		PATK Boost I	PATK Boost I	✕ Cross Sigil Boost I (+2)		No limit
56023	Angeal	Rhad Blade	Water	290.0	All Enemies	Deal 290.0% Mag. Water damage [Rng: All Enemies] 	Mag.	4																																				Event		ATK Boost I	ATK Boost I	MATK Boost I		No limit
56025	Angeal	Balmung	Non-Elemental	2000.0	Single Enemy	Deal 2000.0% Phys./Mag. Non-Elemental damage [Rng: Single Enemy] \nApplies Physical Resistance Increased [Pot: 25.0%] [Rng: All Allies] [Dur: 15s] [Ext: 0s] \nApplies Magic Resistance Increased [Pot: 25.0%] [Rng: All Allies] [Dur: 15s] [Ext: 0s] \nApplies Veil [Pot: +50.0% of target's max HP] [Rng: Self] [Dur: 60s] [Ext: 12s] 	Phys./Mag.	0		Physical Resistance Increased		15		0	25.0%		All Allies	StatusChangeEffect	Magic Resistance Increased		15		0	25.0%		All Allies	StatusChangeEffect	Veil		60		12	50.0%		Self	StatusChangeEffect								Ultimate	15				50	3
56026	Angeal	Ghost Ensis	Earth	780.0	All Enemies	Deal 780.0% Mag. Earth damage [Rng: All Enemies] \nEarth Resistance Down [Pot: Mid] [Rng: All Enemies] [Dur: 25s] [Ext: 8s] [Max pot: High] \nWhen debuff is on target, Earth Damage Up [Pot: Mid] [Rng: All Allies] [Dur: 25s] [Ext: 8s] [Max pot: High] 	Mag.	4		Earth Resistance Down		25		8	Mid	High	All Enemies	BuffDebuff	Earth Damage Up	When debuff is on target	25		8	Mid	High	All Allies	BuffDebuff																	Featured		MATK Boost I	MATK Boost I	✕ Cross Sigil Boost I (+2)		No limit
56027	Angeal	Master Tonberry's Blade	Heal	14.0	Single Ally	Mag. heal is cast [14.0% of Healing Pot.] [Rng: Single Ally] \nPATK Up [Pot: Low] [Rng: Single Ally] [Dur: 44s] [Ext: 14s] [Max pot: Mid] \nApplies Regen [Rng: Single Ally] [Dur: 15s] [Ext: 3s] 	Mag.	4		PATK Up		44		14	Low	Mid	Single Ally	BuffDebuff	Regen		15		3	30.0%		Single Ally	StatusChangeEffect																	Event		ATK Boost I	ATK Boost I	PATK Boost I		No limit
56028	Angeal	Lightning's Sword	Non-Elemental	700.0	Single Enemy	Deal 700.0% Phys. Non-Elemental damage [Rng: Single Enemy] \nPATK Down [Pot: Mid] [Rng: Single Enemy] [Dur: 25s] [Ext: 8s] [Max pot: Mid] \nPDEF Up [Pot: Mid] [Rng: All Allies] [Dur: 25s] [Ext: 8s] [Max pot: Mid] \n[Crit rate:10.0%] 	Phys.	4		PATK Down		25		8	Mid	Mid	Single Enemy	BuffDebuff	PDEF Up		25		8	Mid	Mid	All Allies	BuffDebuff	Crit Rate					10.0%		Single Enemy	AdditionalEffect								Event		ATK Boost I	ATK Boost I	PATK Boost I		No limit
56029	Angeal	Sea Dragon Greatsword	Non-Elemental	360.0	Single Enemy	Deal 360.0% Mag. Non-Elemental damage [Rng: Single Enemy] \nWater Resistance Down [Pot: Mid] [Rng: Single Enemy] [Dur: 28s] [Ext: 9s] [Max pot: Mid] \n[Crit rate:10.0%] 	Mag.	4		Water Resistance Down		28		9	Mid	Mid	Single Enemy	BuffDebuff	Crit Rate					10.0%		Single Enemy	AdditionalEffect																	Grindable		ATK Boost I	ATK Boost I	MATK Boost I		No limit
60001	Sephiroth (Original)	Masamune	Non-Elemental	800.0	Single Enemy	Deal 800.0% Phys. Non-Elemental damage [Rng: Single Enemy] \ndeals 60000 additional damage [Rng: Single Enemy] \nPDEF Down [Pot: High] [Rng: Single Enemy] [Dur: 25s] [Ext: 8s] [Max pot: High] \nMDEF Down [Pot: High] [Rng: Single Enemy] [Dur: 25s] [Ext: 8s] [Max pot: High] \n[Crit rate:10.0%] 	Phys.	4		Deals Fixed Additional Damage					60000		Single Enemy	AdditionalEffect	PDEF Down		25		8	High	High	Single Enemy	BuffDebuff	MDEF Down		25		8	High	High	Single Enemy	BuffDebuff	Crit Rate				10.0%	Single Enemy	AdditionalEffect	Featured		PATK Boost I	PATK Boost I	✕ Cross Sigil Boost I (+2)		No limit
60002	Sephiroth (Original)	Shiranui	Fire	1340.0	Single Enemy	Deal 1340.0% Mag. Fire damage [Rng: Single Enemy] \nApplies Fire Damage Bonus [Pot: 30.0%] [Rng: All Allies] [Dur: 25s] [Ext: 8s] 	Mag.	4		Fire Damage Bonus		25		8	30.0%		All Allies	StatusChangeEffect																										Limited		MATK Boost I	MATK Boost I	✕ Cross Sigil Boost I (+2)		No limit
60003	Sephiroth (Original)	Osafune	Water	1340.0	Single Enemy	Deal 1340.0% Mag. Water damage [Rng: Single Enemy] \nMATK Up [Pot: Mid] [Rng: All Allies] [Dur: 25s] [Ext: 8s] [Max pot: High] 	Mag.	4		MATK Up		25		8	Mid	High	All Allies	BuffDebuff																										Featured		MATK Boost I	MATK Boost I	✕ Cross Sigil Boost I (+2)		No limit
60004	Sephiroth (Original)	Kotetsu	Non-Elemental	540.0	All Enemies	Deal 540.0% Phys. Non-Elemental damage [Rng: All Enemies] \nPATK Down [Pot: High] [Rng: All Enemies] [Dur: 40s] [Ext: 13s] [Max pot: High] \nMATK Down [Pot: High] [Rng: All Enemies] [Dur: 40s] [Ext: 13s] [Max pot: High] \n[Crit rate:10.0%] 	Phys.	4		PATK Down		40		13	High	High	All Enemies	BuffDebuff	MATK Down		40		13	High	High	All Enemies	BuffDebuff	Crit Rate					10.0%		All Enemies	AdditionalEffect								Featured		PATK Boost I	PATK Boost I	✕ Cross Sigil Boost I (+2)		No limit
60005	Sephiroth (Original)	Kikuichimonji	Non-Elemental	1340.0	All Enemies	Deal 1340.0% Mag. Non-Elemental damage [Rng: All Enemies] \nApplies Phys. Damage Bonus [Pot: 30.0%] [Rng: All Allies] [Dur: 60s] [Ext: 20s] \nApplies Mag. Damage Bonus [Pot: 30.0%] [Rng: All Allies] [Dur: 60s] [Ext: 20s] \n[Crit rate:10.0%] \nOn first use, Applies Haste [Rng: Self] [Dur: 30s] [Ext: 10s] 	Mag.	4		Phys. Damage Bonus		60		20	30.0%		All Allies	StatusChangeEffect	Mag. Damage Bonus		60		20	30.0%		All Allies	StatusChangeEffect	Crit Rate					10.0%		All Enemies	AdditionalEffect	Haste	On first use	30	10	0.0%	Self	StatusChangeEffect	Limited		MATK Boost I	MATK Boost I	✕ Cross Sigil Boost I (+2)		No limit
60006	Sephiroth (Original)	Ultimate Masamune	Non-Elemental	1000.0	Single Enemy	Deal 1000.0% Phys./Mag. Non-Elemental damage [Rng: Single Enemy] \nMDEF Down [Pot: High] [Rng: Single Enemy] [Dur: 30s] [Ext: 10s] [Max pot: High] \nMATK Up [Pot: High] [Rng: Self] [Dur: 30s] [Ext: 10s] [Max pot: High] 	Phys./Mag.	0		MDEF Down		30		10	High	High	Single Enemy	BuffDebuff	MATK Up		30		10	High	High	Self	BuffDebuff																	Ultimate	30				30	1
60007	Sephiroth (Original)	Muramasa	Non-Elemental	1340.0	All Enemies	Deal 1340.0% Mag. Non-Elemental damage [Rng: All Enemies] \nApplies Status Ailment: Single-Tgt. Phys. Dmg. Rcvd. Up [Rng: All Enemies] [Pot: 50.0%] [Dur: 60s] [Ext: 20s]\nApplies Status Ailment: Single-Tgt. Mag. Dmg. Rcvd. Up [Rng: All Enemies] [Pot: 50.0%] [Dur: 60s] [Ext: 20s]\nOn first use, Applies HP Gain [When triggered: restores 8.0% of target's max HP] [Rng: All Allies] [Dur: 60s] [Ext: 0s] \n[Crit rate:10.0%] 	Mag.	4		Status Ailment: Single-Tgt. Phys. Dmg. Rcvd. Up		60		20	50.0%		All Enemies	StatusConditionEffect	Status Ailment: Single-Tgt. Mag. Dmg. Rcvd. Up		60		20	50.0%		All Enemies	StatusConditionEffect	HP Gain	On first use	60		0	8.0%		All Allies	StatusChangeEffect	Crit Rate				10.0%	All Enemies	AdditionalEffect	Limited		MATK Boost I	MATK Boost I	✕ Cross Sigil Boost I (+2)		No limit
60008	Sephiroth (Original)	Heaven's Cloud	Non-Elemental	2000.0	Single Enemy	Deal 2000.0% Phys./Mag. Non-Elemental damage [Rng: Single Enemy] \nApplies Haste [Rng: Self] [Dur: 20s] [Ext: 20s] \nApplies Exploit Weakness [Pot: 40.0%] [Rng: Self] [Dur: 60s] [Ext: 60s] 	Phys./Mag.	0		Haste		20		20	0.0%		Self	StatusChangeEffect	Exploit Weakness		60		60	40.0%		Self	StatusChangeEffect																	Ultimate	15				50	3
60009	Sephiroth (Original)	Divine Steed Blade	Earth	290.0	All Enemies	Deal 290.0% Mag. Earth damage [Rng: All Enemies] 	Mag.	4																																				Event		ATK Boost I	ATK Boost I	MATK Boost I		No limit
1002	Cloud	Murasame Battle Garb	Lightning	2000.0	Single Enemy	Deal 2000.0% Phys. Lightning damage [Rng: Single Enemy] 	Phys.	4																																				Costume						1
1014	Cloud	Holiday Outfit	Wind	2000.0	Single Enemy	Deal 2000.0% Mag. Wind damage [Rng: Single Enemy] 	Mag.	4																																				Costume						1
1021	Cloud	Scanner Ensemble	Earth	2000.0	Single Enemy	Deal 2000.0% Phys. Earth damage [Rng: Single Enemy] \nEarth Damage Up [Pot: Mid] [Rng: Self] [Dur: 30s] [Ext: 30s] [Max pot: Extra High] 	Phys.	4		Earth Damage Up		30		30	Mid	Extra High	Self	BuffDebuff																										Costume						2
2003	Barret	Electroarmor	Lightning	700.0	All Enemies	Deal 700.0% Mag. Lightning damage [Rng: All Enemies] \nPDEF Up [Pot: High] [Rng: All Allies] [Dur: 30s] [Ext: 30s] [Max pot: High] 	Mag.	4		PDEF Up		30		30	High	High	All Allies	BuffDebuff																										Costume						1
2006	Barret	Sunrise Hakama	Non-Elemental	700.0	All Enemies	Deal 700.0% Phys. Non-Elemental damage [Rng: All Enemies] \nApplies Provoke [Rng: Self] [Dur: 60s] [Ext: 60s] 	Phys.	4		Provoke		60		60	0.0%		Self	StatusChangeEffect																										Costume						3
3006	Tifa	Feather Style	Non-Elemental	2000.0	Single Enemy	Deal 2000.0% Phys. Non-Elemental damage [Rng: Single Enemy] \nPATK Up [Pot: High] [Rng: All Allies] [Dur: 60s] [Ext: 60s] [Max pot: High] 	Phys.	4		PATK Up		60		60	High	High	All Allies	BuffDebuff																										Costume						1
3009	Tifa	Fairy of the Holy Flame	Ice	2000.0	Single Enemy	Deal 2000.0% Phys. Ice damage [Rng: Single Enemy] 	Phys.	4																																				Costume						1
3024	Tifa	Battler Ensemble	Non-Elemental	2000.0	Single Enemy	Deal 2000.0% Phys. Non-Elemental damage [Rng: Single Enemy] \nApplies Exploit Weakness [Pot: 40.0%] [Rng: Self] [Dur: 60s] [Ext: 60s] 	Phys.	4		Exploit Weakness		60		60	40.0%		Self	StatusChangeEffect																										Costume						2
3026	Tifa	Golden Flower Kimono	Non-Elemental	2000.0	Single Enemy	Deal 2000.0% Phys. Non-Elemental damage [Rng: Single Enemy] \nFire Resistance Down [Pot: High] [Rng: Single Enemy] [Dur: 60s] [Ext: 60s] [Max pot: High] \nFire Damage Up [Pot: High] [Rng: All Allies] [Dur: 60s] [Ext: 60s] [Max pot: High] 	Phys.	4		Fire Resistance Down		60		60	High	High	Single Enemy	BuffDebuff	Fire Damage Up		60		60	High	High	All Allies	BuffDebuff																	Costume						2
4005	Aerith	Floral Gown	Non-Elemental	1000.0	Single Enemy	Deal 1000.0% Phys. Non-Elemental damage [Rng: Single Enemy] \nApplies Amp. Healing Abilities [Pot: 50.0%] [Rng: Self] [Dur: 60s] [Ext: 60s] \nApplies Regen [Rng: All Allies] [Dur: 15s] [Ext: 15s] 	Phys.	3		Amp. Healing Abilities		60	1	60	50.0%		Self	StatusChangeEffect	Regen		15		15	30.0%		All Allies	StatusChangeEffect																	Costume						1
4007	Aerith	Fairy of Snowfall	Ice	1000.0	Single Enemy	Deal 1000.0% Mag. Ice damage [Rng: Single Enemy] \nIce Resistance Down [Pot: High] [Rng: Single Enemy] [Dur: 30s] [Ext: 30s] [Max pot: High] 	Mag.	4		Ice Resistance Down		30		30	High	High	Single Enemy	BuffDebuff																										Costume						1
4022	Aerith	Garb of the Possessed	Non-Elemental	1000.0	All Enemies	Deal 1000.0% Phys. Non-Elemental damage [Rng: All Enemies] \nApplies Exploit Weakness [Pot: 30.0%] [Rng: All Allies] [Dur: 60s] [Ext: 60s] 	Phys.	4		Exploit Weakness		60		60	30.0%		All Allies	StatusChangeEffect																										Costume						2
5003	Red XIII	Canyon Duds	Wind	700.0	All Enemies	Deal 700.0% Mag. Wind damage [Rng: All Enemies] \nWind Resistance Down [Pot: High] [Rng: All Enemies] [Dur: 25s] [Ext: 25s] [Max pot: High] 	Mag.	4		Wind Resistance Down		25		25	High	High	All Enemies	BuffDebuff																										Costume						1
5009	Red XIII	Patissier Outfit	Non-Elemental	1000.0	All Enemies	Deal 1000.0% Phys. Non-Elemental damage [Rng: All Enemies] \nApplies Haste [Rng: All Allies] [Dur: 10s] [Ext: 10s] 	Phys.	4		Haste		10		10	0.0%		All Allies	StatusChangeEffect																										Costume						2
6002	Yuffie	Shinobi Hawk	Earth	2000.0	Single Enemy	Deal 2000.0% Phys. Earth damage [Rng: Single Enemy] 	Phys.	4																																				Costume						1
6010	Yuffie	Holiday Cheer Reindeer	Wind	2000.0	Single Enemy	Deal 2000.0% Mag. Wind damage [Rng: Single Enemy] 	Mag.	4																																				Costume						1
6015	Yuffie	Savior Ensemble	Non-Elemental	2000.0	Single Enemy	Deal 2000.0% Phys. Non-Elemental damage [Rng: Single Enemy] \nApplies Status Ailment: Earth Weakness [Rng: Single Enemy] [Pot: 50.0%] [Dur: 90s] [Ext: 0s]	Phys.	4		Status Ailment: Earth Weakness		90		0	50.0%		Single Enemy	StatusConditionEffect																										Costume						2
6016	Yuffie	Heirloom Kimono	Non-Elemental	2000.0	Single Enemy	Deal 2000.0% Mag. Non-Elemental damage [Rng: Single Enemy] \nPATK Up [Pot: High] [Rng: All Allies] [Dur: 60s] [Ext: 60s] [Max pot: High] \nMATK Up [Pot: High] [Rng: All Allies] [Dur: 60s] [Ext: 60s] [Max pot: High] \nApplies Haste [Rng: Self] [Dur: 20s] [Ext: 20s] 	Mag.	4		PATK Up		60		60	High	High	All Allies	BuffDebuff	MATK Up		60		60	High	High	All Allies	BuffDebuff	Haste		20		20	0.0%		Self	StatusChangeEffect								Costume						2
6017	Yuffie	Moogle Hat & Cape	Lightning	2000.0	Single Enemy	Deal 2000.0% Phys. Lightning damage [Rng: Single Enemy] \nApplies Exploit Weakness [Pot: 40.0%] [Rng: Self] [Dur: 30s] [Ext: 30s] 	Phys.	4		Exploit Weakness		30		30	40.0%		Self	StatusChangeEffect																										Costume						2
7003	Cait Sith	Nocturne Jacket	Wind	1000.0	All Enemies	Deal 1000.0% Mag. Wind damage [Rng: All Enemies] \nMATK Up [Pot: High] [Rng: All Allies] [Dur: 30s] [Ext: 30s] [Max pot: High] \nPDEF Up [Pot: High] [Rng: All Allies] [Dur: 30s] [Ext: 30s] [Max pot: High] 	Mag.	4		MATK Up		30		30	High	High	All Allies	BuffDebuff	PDEF Up		30		30	High	High	All Allies	BuffDebuff																	Costume						3
7006	Cait Sith	Pumpkin Jacket	Non-Elemental	1000.0	Single Enemy	Deal 1000.0% Phys. Non-Elemental damage [Rng: Single Enemy] \nApplies HP Gain [When triggered: restores 8.0% of target's max HP] [Rng: All Allies] [Dur: 60s] [Ext: 60s] 	Phys.	4		HP Gain		60		60	8.0%		All Allies	StatusChangeEffect																										Costume						1
8005	Vincent	Formal Attire	Non-Elemental	2000.0	Single Enemy	Deal 2000.0% Mag. Non-Elemental damage [Rng: Single Enemy] \nMATK Up [Pot: High] [Rng: All Allies] [Dur: 60s] [Ext: 60s] [Max pot: High] 	Mag.	4		MATK Up		60		60	High	High	All Allies	BuffDebuff																										Costume						1
8007	Vincent	Holiday Formal Wear	Fire	2000.0	Single Enemy	Deal 2000.0% Phys. Fire damage [Rng: Single Enemy] 	Phys.	4																																				Costume						1
8010	Vincent	Auditing Uniform	Wind	2000.0	Single Enemy	Deal 2000.0% Phys. Wind damage [Rng: Single Enemy] \nWind Damage Up [Pot: Mid] [Rng: Self] [Dur: 30s] [Ext: 30s] [Max pot: Extra High] 	Phys.	4		Wind Damage Up		30		30	Mid	Extra High	Self	BuffDebuff																										Costume						2
9004	Cid	Dark Flyer	Lightning	1500.0	All Enemies	Deal 1500.0% Mag. Lightning damage [Rng: All Enemies] 	Mag.	4																																				Costume						1
9006	Cid	Holidays Attire	Lightning	1500.0	Single Enemy	Deal 1500.0% Phys. Lightning damage [Rng: Single Enemy] \nPDEF Down [Pot: High] [Rng: Single Enemy] [Dur: 30s] [Ext: 30s] [Max pot: High] \nIncreases Command Gauge [Pot: 50.0%] 	Phys.	4		PDEF Down		30		30	High	High	Single Enemy	BuffDebuff	Increases Command Gauge					50.0%		Self	TacticsGaugeChangeEffect																	Costume						3
9007	Cid	Patissier Frock	Ice	1000.0	Single Enemy	Deal 1000.0% Phys. Ice damage [Rng: Single Enemy] \nApplies HP Gain [When triggered: restores 8.0% of target's max HP] [Rng: All Allies] [Dur: 60s] [Ext: 60s] \nIce Damage Up [Pot: High] [Rng: All Allies] [Dur: 60s] [Ext: 60s] [Max pot: High] 	Phys.	4		HP Gain		60		60	8.0%		All Allies	StatusChangeEffect	Ice Damage Up		60		60	High	High	All Allies	BuffDebuff																	Costume						2
20005	Zack	Shinra Full Dress Uniform	Non-Elemental	2000.0	Single Enemy	Deal 2000.0% Phys. Non-Elemental damage [Rng: Single Enemy] \nPDEF Down [Pot: High] [Rng: Single Enemy] [Dur: 60s] [Ext: 60s] [Max pot: High] 	Phys.	4		PDEF Down		60		60	High	High	Single Enemy	BuffDebuff																										Costume						1
20007	Zack	Heavy Shield Armor	Wind	2000.0	Single Enemy	Deal 2000.0% Mag. Wind damage [Rng: Single Enemy] \nWind Damage Up [Pot: High] [Rng: All Allies] [Dur: 60s] [Ext: 60s] [Max pot: High] \nApplies HP Gain [When triggered: restores 8.0% of target's max HP] [Rng: All Allies] [Dur: 60s] [Ext: 60s] 	Mag.	4		Wind Damage Up		60		60	High	High	All Allies	BuffDebuff	HP Gain		60		60	8.0%		All Allies	StatusChangeEffect																	Costume						2
20009	Zack	Holiday Suit	Non-Elemental	2000.0	Single Enemy	Deal 2000.0% Phys. Non-Elemental damage [Rng: Single Enemy] \nPATK Up [Pot: High] [Rng: All Allies] [Dur: 60s] [Ext: 60s] [Max pot: High] 	Phys.	4		PATK Up		60		60	High	High	All Allies	BuffDebuff																										Costume						1
49002	Sephiroth	Edged Wings Training Garb	Ice	2000.0	Single Enemy	Deal 2000.0% Mag. Ice damage [Rng: Single Enemy] 	Mag.	4																																				Costume						1
49018	Sephiroth	Garb of the World-Ender	Non-Elemental	2000.0	Single Enemy	Deal 2000.0% Mag. Non-Elemental damage [Rng: Single Enemy] \nApplies Status Ailment: Water Weakness [Rng: Single Enemy] [Pot: 50.0%] [Dur: 90s] [Ext: 0s]	Mag.	4		Status Ailment: Water Weakness		90		0	50.0%		Single Enemy	StatusConditionEffect																										Costume						2
50005	Glenn	Training Garb of Ruin	Ice	1000.0	Single Enemy	Deal 1000.0% Phys. Ice damage [Rng: Single Enemy] \nApplies Veil [Pot: +30.0% of target's max HP] [Rng: Self] [Dur: 60s] [Ext: 60s] 	Phys.	4		Veil		60		60	30.0%		Self	StatusChangeEffect																										Costume						1
50010	Glenn	Patissier Style	Fire	1000.0	Single Enemy	Deal 1000.0% Mag. Fire damage [Rng: Single Enemy] \nApplies Provoke [Rng: Self] [Dur: 30s] [Ext: 30s] \nMDEF Down [Pot: High] [Rng: Single Enemy] [Dur: 30s] [Ext: 30s] [Max pot: High] 	Mag.	4		Provoke		30		30	0.0%		Self	StatusChangeEffect	MDEF Down		30		30	High	High	Single Enemy	BuffDebuff																	Costume						3
51003	Matt	Killer Attire	Non-Elemental	1000.0	Single Enemy	Deal 1000.0% Phys. Non-Elemental damage [Rng: Single Enemy] \n+2 ATB Gauge [Rng: Other Allies] 	Phys.	4		ATB+2							Other Allies	AtbChangeEffect																										Costume						1
51007	Matt	Holiday Helper	Heal	11.0	All Allies	Mag. heal is cast [11.0% of Healing Pot.] [Rng: All Allies] \nMDEF Up [Pot: High] [Rng: All Allies] [Dur: 30s] [Ext: 30s] [Max pot: High] 	Mag.	4		MDEF Up		30		30	High	High	All Allies	BuffDebuff																										Costume						1
52004	Lucia	Entrapment Gown	Non-Elemental	1000.0	Single Enemy	Deal 1000.0% Mag. Non-Elemental damage [Rng: Single Enemy] \nIncreases UNKNOWN 30.0% [Rng: Other Allies] 	Mag.	4		Increases UNKNOWN					30.0%		Other Allies	SpecialGaugeChangeEffect																										Costume						1
52006	Lucia	Holiday Coat	Earth	1000.0	Single Enemy	Deal 1000.0% Mag. Earth damage [Rng: Single Enemy] \nEarth Resistance Down [Pot: High] [Rng: Single Enemy] [Dur: 30s] [Ext: 30s] [Max pot: High] 	Mag.	4		Earth Resistance Down		30		30	High	High	Single Enemy	BuffDebuff																										Costume						1
56006	Angeal	Resort Style	Non-Elemental	700.0	All Enemies	Deal 700.0% Phys. Non-Elemental damage [Rng: All Enemies] \nApplies Veil [Pot: +10.0% of target's max HP] [Rng: All Allies] [Dur: 60s] [Ext: 60s] 	Phys.	4		Veil		60		60	10.0%		All Allies	StatusChangeEffect																										Costume						1
60001	Sephiroth (Original)	Ruler of the Planet	Non-Elemental	2000.0	Single Enemy	Deal 2000.0% Phys. Non-Elemental damage [Rng: Single Enemy] \nFire Resistance Down [Pot: High] [Rng: Single Enemy] [Dur: 60s] [Ext: 60s] [Max pot: High] 	Phys.	4		Fire Resistance Down		60		60	High	High	Single Enemy	BuffDebuff																										Costume						1
60002	Sephiroth (Original)	One with the Blade	Non-Elemental	2000.0	All Enemies	Deal 2000.0% Mag. Non-Elemental damage [Rng: All Enemies] \nApplies Status Ailment: Enfeeble [Rng: All Enemies] [Dur: 60s] [Ext: 60s]	Mag.	4		Status Ailment: Enfeeble		60		60			All Enemies	StatusConditionEffect																										Costume						2
