Id	Character	Name	Ability Name	Ability Element	Ability Pot. %	Ability Range	Ability Text	Ability Type	Command ATB	Command Sigil	Effect0	Effect0_Condition	Effect0_Custom	Effect0_Duration	Effect0_EffectCount	Effect0_Extend	Effect0_Pot	Effect0_PotMax	Effect0_Range	Effect0_Type	Effect1	Effect1_Condition	Effect1_Custom	Effect1_Duration	Effect1_EffectCount	Effect1_Extend	Effect1_Pot	Effect1_PotMax	Effect1_Range	Effect1_Type	Effect2	Effect2_Condition	Effect2_Custom	Effect2_Duration	Effect2_EffectCount	Effect2_Extend	Effect2_Pot	Effect2_PotMax	Effect2_Range	Effect2_Type	Effect3	Effect3_Condition	Effect3_Custom	Effect3_Duration	Effect3_Extend	Effect3_Pot	Effect3_PotMax	Effect3_Range	Effect3_Type	Effect4	Effect4_Custom	Effect4_Duration	Effect4_Extend	Effect4_Pot	Effect4_Range	Effect4_Type	Effect5	Effect5_Custom	Effect5_Extend	Effect5_Pot	Effect5_PotMax	Effect5_Range	Effect5_Type	GachaType	Initial Charge Time	MateriaSupport0	MateriaSupport1	MateriaSupport2	Recharge Time	Use Count
56025	Angeal	Balmung	Blinking Slicer	Non-Elemental	2000.0	Single Enemy	Deal 2000.0% Phys./Mag. Non-Elemental damage [Rng: Single Enemy] \nApplies Physical Resistance Increased [Pot: 25.0%] [Rng: All Allies] [Dur: 15s] [Ext: 0s] \nApplies Magic Resistance Increased [Pot: 25.0%] [Rng: All Allies] [Dur: 15s] [Ext: 0s] \nApplies Veil [Pot: +50.0% of target's max HP] [Rng: Self] [Dur: 60s] [Ext: 12s] 	Phys./Mag.	0		Physical Resistance Increased			15		0	25.0%		All Allies	StatusChangeEffect	Magic Resistance Increased			15		0	25.0%		All Allies	StatusChangeEffect	Veil			60		12	50.0%		Self	StatusChangeEffect																								Ultimate	15				50	3
56026	Angeal	Ghost Ensis	Rock Swarm	Earth	780.0	All Enemies	Deal 780.0% Mag. Earth damage [Rng: All Enemies] \nEarth Resistance Down [Pot: Mid] [Rng: All Enemies] [Dur: 25s] [Ext: 8s] [Max pot: High] \nWhen debuff is on target, Earth Damage Up [Pot: Mid] [Rng: All Allies] [Dur: 25s] [Ext: 8s] [Max pot: High] 	Mag.	4		Earth Resistance Down			25		8	Mid	High	All Enemies	BuffDebuff	Earth Damage Up	When debuff is on target		25		8	Mid	High	All Allies	BuffDebuff																																		Featured		MATK Boost I	MATK Boost I	△ Triangle Boost I (+2)		No limit
56027	Angeal	Master Tonberry's Blade	Solid Bravery	Heal	14.0	Single Ally	Mag. heal is cast [14.0% of Healing Pot.] [Rng: Single Ally] \nPATK Up [Pot: Low] [Rng: Single Ally] [Dur: 44s] [Ext: 14s] [Max pot: Mid] \nApplies Regen [Rng: Single Ally] [Dur: 15s] [Ext: 3s] 	Mag.	4		PATK Up			44		14	Low	Mid	Single Ally	BuffDebuff	Regen			15		3	30.0%		Single Ally	StatusChangeEffect																																		Event		ATK Boost I	ATK Boost I	PATK Boost I		No limit
56028	Angeal	Lightning's Sword	Crushing Saber	Non-Elemental	700.0	Single Enemy	Deal 700.0% Phys. Non-Elemental damage [Rng: Single Enemy] \nPATK Down [Pot: Mid] [Rng: Single Enemy] [Dur: 25s] [Ext: 8s] [Max pot: Mid] \nPDEF Up [Pot: Mid] [Rng: All Allies] [Dur: 25s] [Ext: 8s] [Max pot: Mid] \n[Crit rate:10.0%] 	Phys.	4		PATK Down			25		8	Mid	Mid	Single Enemy	BuffDebuff	PDEF Up			25		8	Mid	Mid	All Allies	BuffDebuff	Crit Rate						10.0%		Single Enemy	AdditionalEffect																								Event		ATK Boost I	ATK Boost I	PATK Boost I		No limit
56029	Angeal	Sea Dragon Greatsword	Dewatera Surge	Non-Elemental	360.0	Single Enemy	Deal 360.0% Mag. Non-Elemental damage [Rng: Single Enemy] \nWater Resistance Down [Pot: Mid] [Rng: Single Enemy] [Dur: 28s] [Ext: 9s] [Max pot: Mid] \n[Crit rate:10.0%] 	Mag.	4		Water Resistance Down			28		9	Mid	Mid	Single Enemy	BuffDebuff	Crit Rate						10.0%		Single Enemy	AdditionalEffect																																		Grindable		ATK Boost I	ATK Boost I	MATK Boost I		No limit
56030	Angeal	Festive Blade	Planet's Thunderstrike	Lightning	920.0	Single Enemy	Deal 920.0% Mag. Lightning damage [Rng: Single Enemy] \nApplies Provoke [Rng: Self] [Dur: 60s] [Ext: 0s] \nApplies Lightning Weapon Boost [Pot: 35.0%] [Rng: All Allies] [Dur: 60s] [Ext: 20s] \nLightning Damage Up [Pot: Mid] [Rng: All Allies] [Dur: 60s] [Ext: 20s] [Max pot: High] \n{Spade Customization} On first use, Gains 3 extra uses of own Gear C. Ability	Mag.	4		Provoke			60		0	0.0%		Self	StatusChangeEffect	Lightning Weapon Boost			60		20	35.0%		All Allies	StatusChangeEffect	Lightning Damage Up			60		20	Mid	High	All Allies	BuffDebuff	Gain Extra Use of Gear C. Ability	On first use	Spade			3		Self	CostumeCountChangeEffect															Limited		MATK Boost I	MATK Boost I	△ Triangle Boost I (+2)		No limit
60001	Sephiroth (Original)	Masamune	Telluric Fury	Non-Elemental	800.0	Single Enemy	Deal 800.0% Phys. Non-Elemental damage [Rng: Single Enemy] \ndeals 60000 additional damage [Rng: Single Enemy] \nPDEF Down [Pot: High] [Rng: Single Enemy] [Dur: 25s] [Ext: 8s] [Max pot: High] \nMDEF Down [Pot: High] [Rng: Single Enemy] [Dur: 25s] [Ext: 8s] [Max pot: High] \n[Crit rate:10.0%] 	Phys.	4		Deals Fixed Additional Damage						60000		Single Enemy	AdditionalEffect	PDEF Down			25		8	High	High	Single Enemy	BuffDebuff	MDEF Down			25		8	High	High	Single Enemy	BuffDebuff	Crit Rate					10.0%		Single Enemy	AdditionalEffect															Featured		PATK Boost I	PATK Boost I	△ Triangle Boost I (+2)		No limit
60002	Sephiroth (Original)	Shiranui	Scarlet Inferno	Fire	1340.0	Single Enemy	Deal 1340.0% Mag. Fire damage [Rng: Single Enemy] \nApplies Fire Damage Bonus [Pot: 30.0%] [Rng: All Allies] [Dur: 25s] [Ext: 8s] 	Mag.	4		Fire Damage Bonus			25		8	30.0%		All Allies	StatusChangeEffect																																												Limited		MATK Boost I	MATK Boost I	△ Triangle Boost I (+2)		No limit
60003	Sephiroth (Original)	Osafune	White Horses	Water	1340.0	Single Enemy	Deal 1340.0% Mag. Water damage [Rng: Single Enemy] \nMATK Up [Pot: Mid] [Rng: All Allies] [Dur: 25s] [Ext: 8s] [Max pot: High] 	Mag.	4		MATK Up			25		8	Mid	High	All Allies	BuffDebuff																																												Featured		MATK Boost I	MATK Boost I	△ Triangle Boost I (+2)		No limit
60004	Sephiroth (Original)	Kotetsu	Hell's Dominion	Non-Elemental	540.0	All Enemies	Deal 540.0% Phys. Non-Elemental damage [Rng: All Enemies] \nPATK Down [Pot: High] [Rng: All Enemies] [Dur: 40s] [Ext: 13s] [Max pot: High] \nMATK Down [Pot: High] [Rng: All Enemies] [Dur: 40s] [Ext: 13s] [Max pot: High] \n[Crit rate:10.0%] \n{Spade Customization} On first use, Applies Haste [Rng: All Allies] [Dur: 15s] [Ext: 5s] 	Phys.	4		PATK Down			40		13	High	High	All Enemies	BuffDebuff	MATK Down			40		13	High	High	All Enemies	BuffDebuff	Crit Rate						10.0%		All Enemies	AdditionalEffect	Haste	On first use	Spade	15	5	0.0%		All Allies	StatusChangeEffect															Featured		PATK Boost I	PATK Boost I	△ Triangle Boost I (+2)		No limit
60005	Sephiroth (Original)	Kikuichimonji	Shadow Disaster	Non-Elemental	1340.0	All Enemies	Deal 1340.0% Mag. Non-Elemental damage [Rng: All Enemies] \nApplies Phys. Damage Bonus [Pot: 30.0%] [Rng: All Allies] [Dur: 60s] [Ext: 20s] \nApplies Mag. Damage Bonus [Pot: 30.0%] [Rng: All Allies] [Dur: 60s] [Ext: 20s] \n[Crit rate:10.0%] \nOn first use, Applies Haste [Rng: Self] [Dur: 30s] [Ext: 10s] 	Mag.	4		Phys. Damage Bonus			60		20	30.0%		All Allies	StatusChangeEffect	Mag. Damage Bonus			60		20	30.0%		All Allies	StatusChangeEffect	Crit Rate						10.0%		All Enemies	AdditionalEffect	Haste	On first use		30	10	0.0%		Self	StatusChangeEffect															Limited		MATK Boost I	MATK Boost I	△ Triangle Boost I (+2)		No limit
60006	Sephiroth (Original)	Ultimate Masamune	Ultimate Telluric Fury	Non-Elemental	1000.0	Single Enemy	Deal 1000.0% Phys./Mag. Non-Elemental damage [Rng: Single Enemy] \nMDEF Down [Pot: High] [Rng: Single Enemy] [Dur: 30s] [Ext: 10s] [Max pot: High] \nMATK Up [Pot: High] [Rng: Self] [Dur: 30s] [Ext: 10s] [Max pot: High] 	Phys./Mag.	0		MDEF Down			30		10	High	High	Single Enemy	BuffDebuff	MATK Up			30		10	High	High	Self	BuffDebuff																																		Ultimate	30				30	1
60007	Sephiroth (Original)	Muramasa	Flash of Ruin	Non-Elemental	1340.0	All Enemies	Deal 1340.0% Mag. Non-Elemental damage [Rng: All Enemies] \nApplies Status Ailment: Single-Tgt. Phys. Dmg. Rcvd. Up [Rng: All Enemies] [Pot: 50.0%] [Dur: 60s] [Ext: 20s]\nApplies Status Ailment: Single-Tgt. Mag. Dmg. Rcvd. Up [Rng: All Enemies] [Pot: 50.0%] [Dur: 60s] [Ext: 20s]\nOn first use, Applies HP Gain [When triggered: restores 8.0% of target's max HP] [Rng: All Allies] [Dur: 60s] [Ext: 0s] \n[Crit rate:10.0%] 	Mag.	4		Status Ailment: Single-Tgt. Phys. Dmg. Rcvd. Up			60		20	50.0%		All Enemies	StatusConditionEffect	Status Ailment: Single-Tgt. Mag. Dmg. Rcvd. Up			60		20	50.0%		All Enemies	StatusConditionEffect	HP Gain	On first use		60		0	8.0%		All Allies	StatusChangeEffect	Crit Rate					10.0%		All Enemies	AdditionalEffect															Limited		MATK Boost I	MATK Boost I	△ Triangle Boost I (+2)		No limit
60008	Sephiroth (Original)	Heaven's Cloud	Meteoric Onslaught	Non-Elemental	2000.0	Single Enemy	Deal 2000.0% Phys./Mag. Non-Elemental damage [Rng: Single Enemy] \nApplies Haste [Rng: Self] [Dur: 20s] [Ext: 20s] \nApplies Exploit Weakness [Pot: 40.0%] [Rng: Self] [Dur: 60s] [Ext: 60s] 	Phys./Mag.	0		Haste			20		20	0.0%		Self	StatusChangeEffect	Exploit Weakness			60		60	40.0%		Self	StatusChangeEffect																																		Ultimate	15				50	3
60009	Sephiroth (Original)	Divine Steed Blade	Quakera Surge A	Earth	290.0	All Enemies	Deal 290.0% Mag. Earth damage [Rng: All Enemies] 	Mag.	4																																																							Event		ATK Boost I	ATK Boost I	MATK Boost I		No limit
60010	Sephiroth (Original)	Starsoul Blade	Planet's Purple Lightning	Lightning	1340.0	Single Enemy	Deal 1340.0% Mag. Lightning damage [Rng: Single Enemy] \nMDEF Down [Pot: High] [Rng: Single Enemy] [Dur: 60s] [Ext: 20s] [Max pot: High] \nApplies Mag. Weapon Boost [Pot: 35.0%] [Rng: All Allies] [Dur: 60s] [Ext: 20s] \n{Heart Customization} Deal 1680.0% Mag. Lightning damage [Rng: Single Enemy] \n{Spade Customization} On first use, Gains 3 extra uses of own Gear C. Ability	Mag.	4		MDEF Down			60		20	High	High	Single Enemy	BuffDebuff	Mag. Weapon Boost			60		20	35.0%		All Allies	StatusChangeEffect	Deal 1680.0% Mag. Lightning damage [Rng: Single Enemy] 		Heart				1680.0		Single Enemy	DamageEffect	Gain Extra Use of Gear C. Ability	On first use	Spade			3		Self	CostumeCountChangeEffect															Limited		MATK Boost I	MATK Boost I	△ Triangle Boost I (+2)		No limit
1002	Cloud	Murasame Battle Garb	Ultra Thunderstrike	Lightning	2000.0	Single Enemy	Deal 2000.0% Phys. Lightning damage [Rng: Single Enemy] 	Phys.	4																																																							Costume						1
1014	Cloud	Holiday Outfit	Ultra Twister Blade	Wind	2000.0	Single Enemy	Deal 2000.0% Mag. Wind damage [Rng: Single Enemy] 	Mag.	4																																																							Costume						1
1016	Cloud	Classic Dress	Ultra Soaring Rose	Non-Elemental	2000.0	All Enemies	Deal 2000.0% Phys. Non-Elemental damage [Rng: All Enemies] \nApplies Status Ailment: Torpor [Rng: All Enemies] [Pot: 50.0%] [Dur: 7s] [Ext: 0s]	Phys.	4		Status Ailment: Torpor			7		0	50.0%		All Enemies	StatusConditionEffect																																												Costume						1
1020	Cloud	Equilibrium	Ultra Lightning Rush	Non-Elemental	2000.0	Single Enemy	Deal 2000.0% Mag. Non-Elemental damage [Rng: Single Enemy] \nApplies Exploit Weakness [Pot: 40.0%] [Rng: Self] [Dur: 60s] [Ext: 60s] 	Mag.	3		Exploit Weakness			60		60	40.0%		Self	StatusChangeEffect																																												Costume						2
1021	Cloud	Scanner Ensemble	Ultra Gyral Slash	Earth	2000.0	Single Enemy	Deal 2000.0% Phys. Earth damage [Rng: Single Enemy] \nEarth Damage Up [Pot: Mid] [Rng: Self] [Dur: 30s] [Ext: 30s] [Max pot: Extra High] 	Phys.	4		Earth Damage Up			30		30	Mid	Extra High	Self	BuffDebuff																																												Costume						2
1022	Cloud	The Sable	Ultra Aquatic Wave	Water	2000.0	Single Enemy	Deal 2000.0% Mag. Water damage [Rng: Single Enemy] \nApplies Water Damage Bonus [Pot: 30.0%] [Rng: All Allies] [Dur: 60s] [Ext: 60s] 	Mag.	4		Water Damage Bonus			60		60	30.0%		All Allies	StatusChangeEffect																																												Costume						2
2003	Barret	Electroarmor	Ultra Energization	Lightning	700.0	All Enemies	Deal 700.0% Mag. Lightning damage [Rng: All Enemies] \nPDEF Up [Pot: High] [Rng: All Allies] [Dur: 30s] [Ext: 30s] [Max pot: High] 	Mag.	4		PDEF Up			30		30	High	High	All Allies	BuffDebuff																																												Costume						1
2006	Barret	Sunrise Hakama	Ultra Sunrise Barrage	Non-Elemental	700.0	All Enemies	Deal 700.0% Phys. Non-Elemental damage [Rng: All Enemies] \nApplies Provoke [Rng: Self] [Dur: 60s] [Ext: 60s] 	Phys.	4		Provoke			60		60	0.0%		Self	StatusChangeEffect																																												Costume						3
2007	Barret	Dragon King Varvados	Ultra Dragon's Roar	Non-Elemental	1000.0	All Enemies	Deal 1000.0% Phys. Non-Elemental damage [Rng: All Enemies] \nWater Resistance Up [Pot: High] [Rng: All Allies] [Dur: 60s] [Ext: 60s] [Max pot: High] \nApplies Veil [Pot: +20.0% of target's max HP] [Rng: All Allies] [Dur: 60s] [Ext: 60s] 	Phys.	4		Water Resistance Up			60		60	High	High	All Allies	BuffDebuff	Veil			60		60	20.0%		All Allies	StatusChangeEffect																																		Costume						2
2008	Barret	Seventh High Athletic Gear	Ultra Winds of Discipline	Wind	1000.0	All Enemies	Deal 1000.0% Phys. Wind damage [Rng: All Enemies] \nApplies Provoke [Rng: Self] [Dur: 60s] [Ext: 0s] \nEarth Resistance Up [Pot: High] [Rng: All Allies] [Dur: 30s] [Ext: 30s] [Max pot: High] 	Phys.	3		Provoke			60		0	0.0%		Self	StatusChangeEffect	Earth Resistance Up			30		30	High	High	All Allies	BuffDebuff																																		Costume						2
3006	Tifa	Feather Style	Ultra Featherstrike	Non-Elemental	2000.0	Single Enemy	Deal 2000.0% Phys. Non-Elemental damage [Rng: Single Enemy] \nPATK Up [Pot: High] [Rng: All Allies] [Dur: 60s] [Ext: 60s] [Max pot: High] 	Phys.	4		PATK Up			60		60	High	High	All Allies	BuffDebuff																																												Costume						1
3009	Tifa	Fairy of the Holy Flame	Ultra Freezing Blow	Ice	2000.0	Single Enemy	Deal 2000.0% Phys. Ice damage [Rng: Single Enemy] 	Phys.	4																																																							Costume						1
3012	Tifa	Guide Uniform	Ultra Zangan Fist	Non-Elemental	2000.0	Single Enemy	Deal 2000.0% Phys. Non-Elemental damage [Rng: Single Enemy] \nApplies Status Ailment: Enfeeble [Rng: Single Enemy] [Dur: 60s] [Ext: 60s]	Phys.	4		Status Ailment: Enfeeble			60		60			Single Enemy	StatusConditionEffect																																												Costume						2
3019	Tifa	Elegant Dress	Ultra Spiral Tremor	Earth	2000.0	Single Enemy	Deal 2000.0% Mag. Earth damage [Rng: Single Enemy] \nApplies Earth ATB Conservation Effect [Pot: 1] [Rng: Self] [Dur: 20s] [Ext: 6s] \n+2 ATB Gauge [Rng: Self] 	Mag.	4		Earth ATB Conservation Effect			20		6	1		Self	StatusChangeEffect	ATB+						2		Self	AtbChangeEffect																																		Costume						3
3021	Tifa	Seventh High School Uniform	Ultra Student Council Windstrike	Wind	2000.0	Single Enemy	Deal 2000.0% Phys. Wind damage [Rng: Single Enemy] \n+2 ATB Gauge [Rng: All Allies] 	Phys.	4		ATB+						2		All Allies	AtbChangeEffect																																												Costume						2
3023	Tifa	Guardian Corps Uniform (Tifa)	Ultra Army of Strikes	Ice	2000.0	Single Enemy	Deal 2000.0% Mag. Ice damage [Rng: Single Enemy] \nIce Damage Up [Pot: High] [Rng: All Allies] [Dur: 60s] [Ext: 60s] [Max pot: High] 	Mag.	4		Ice Damage Up			60		60	High	High	All Allies	BuffDebuff																																												Costume						2
3024	Tifa	Battler Ensemble	Ultra Spinning Wheel Flurry	Non-Elemental	2000.0	Single Enemy	Deal 2000.0% Phys. Non-Elemental damage [Rng: Single Enemy] \nApplies Exploit Weakness [Pot: 40.0%] [Rng: Self] [Dur: 60s] [Ext: 60s] 	Phys.	4		Exploit Weakness			60		60	40.0%		Self	StatusChangeEffect																																												Costume						2
3025	Tifa	Festive Style	Ultra Planet's Flaming Fist	Fire	2000.0	Single Enemy	Deal 2000.0% Phys. Fire damage [Rng: Single Enemy] \nApplies Status Ailment: Torpor [Rng: Single Enemy] [Pot: 50.0%] [Dur: 8s] [Ext: 0s]	Phys.	4		Status Ailment: Torpor			8		0	50.0%		Single Enemy	StatusConditionEffect																																												Costume						1
3026	Tifa	Golden Flower Kimono	Ultra Golden Featherstrike	Non-Elemental	2000.0	Single Enemy	Deal 2000.0% Phys. Non-Elemental damage [Rng: Single Enemy] \nFire Resistance Down [Pot: High] [Rng: Single Enemy] [Dur: 60s] [Ext: 60s] [Max pot: High] \nFire Damage Up [Pot: High] [Rng: All Allies] [Dur: 60s] [Ext: 60s] [Max pot: High] 	Phys.	4		Fire Resistance Down			60		60	High	High	Single Enemy	BuffDebuff	Fire Damage Up			60		60	High	High	All Allies	BuffDebuff																																		Costume						2
4005	Aerith	Floral Gown	Ultra Floral Flare	Non-Elemental	1000.0	Single Enemy	Deal 1000.0% Phys. Non-Elemental damage [Rng: Single Enemy] \nApplies Amp. Healing Abilities [Pot: 50.0%] [Rng: Self] [Dur: 60s] [Ext: 60s] \nApplies Regen [Rng: All Allies] [Dur: 15s] [Ext: 15s] 	Phys.	3		Amp. Healing Abilities			60	1	60	50.0%		Self	StatusChangeEffect	Regen			15		15	30.0%		All Allies	StatusChangeEffect																																		Costume						1
4007	Aerith	Fairy of Snowfall	Ultra Snowspell	Ice	1000.0	Single Enemy	Deal 1000.0% Mag. Ice damage [Rng: Single Enemy] \nIce Resistance Down [Pot: High] [Rng: Single Enemy] [Dur: 30s] [Ext: 30s] [Max pot: High] 	Mag.	4		Ice Resistance Down			30		30	High	High	Single Enemy	BuffDebuff																																												Costume						1
4016	Aerith	Loveless Songstress	Ultra Paeon	Heal	51.0	All Allies	Mag. heal is cast [51.0% of Healing Pot.] [Rng: All Allies] \nApplies Regen [Rng: All Allies] [Dur: 30s] [Ext: 30s] \n+1 ATB Gauge [Rng: All Allies] 	Mag.	5		Regen			30		30	30.0%		All Allies	StatusChangeEffect	ATB+						1		All Allies	AtbChangeEffect																																		Costume						3
4017	Aerith	Gorgeous Dress	Ultra Luminous Bloom	Non-Elemental	1000.0	All Enemies	Deal 1000.0% Mag. Non-Elemental damage [Rng: All Enemies] \nApplies Status Ailment: Single-Tgt. Fire Dmg. Rcvd. Up [Rng: All Enemies] [Pot: 50.0%] [Dur: 60s] [Ext: 60s]	Mag.	4		Status Ailment: Single-Tgt. Fire Dmg. Rcvd. Up			60		60	50.0%		All Enemies	StatusConditionEffect																																												Costume						2
4020	Aerith	Seventh High Team Cetra Uniform	Ultra Water Orb Blast	Water	1000.0	All Enemies	Deal 1000.0% Mag. Water damage [Rng: All Enemies] \nPDEF Down [Pot: High] [Rng: All Enemies] [Dur: 60s] [Ext: 60s] [Max pot: High] \nMDEF Down [Pot: High] [Rng: All Enemies] [Dur: 60s] [Ext: 60s] [Max pot: High] 	Mag.	4		PDEF Down			60		60	High	High	All Enemies	BuffDebuff	MDEF Down			60		60	High	High	All Enemies	BuffDebuff																																		Costume						2
4021	Aerith	Guardian Corps Uniform (Aerith)	Ultra Enhancing Rose	Heal	11.0	All Allies	Mag. heal is cast [11.0% of Healing Pot.] [Rng: All Allies] \nApplied Stats Buff Tier Increased [Pot: Low] [Rng: All Allies] [Dur: +10s] [Max Tier: Extra High] 	Mag.	4		Applied Stats Buff Tier Increased					10	Low	Extra High	All Allies	BuffDebuffEnhance																																												Costume						1
4022	Aerith	Garb of the Possessed	Ultra Ripping Twister	Non-Elemental	1000.0	All Enemies	Deal 1000.0% Phys. Non-Elemental damage [Rng: All Enemies] \nApplies Exploit Weakness [Pot: 30.0%] [Rng: All Allies] [Dur: 60s] [Ext: 60s] 	Phys.	4		Exploit Weakness			60		60	30.0%		All Allies	StatusChangeEffect																																												Costume						2
4023	Aerith	Festive Dress	Ultra Planet's Prayer	Heal	51.0	All Allies	Mag. heal is cast [51.0% of Healing Pot.] [Rng: All Allies] \nApplies Phys. ATB Conservation Effect [Phys Weapon/Gear ATB Cost: -1] [Rng: All Allies] [Dur: 10s] [Ext: 3s] \nApplies Mag. ATB Conservation Effect [Mag Weapon/Gear ATB Cost: -1] [Rng: All Allies] [Dur: 10s] [Ext: 3s] 	Mag.	5		Phys. ATB Conservation Effect			10		3	1		All Allies	StatusChangeEffect	Mag. ATB Conservation Effect			10		3	1		All Allies	StatusChangeEffect																																		Costume						1
5003	Red XIII	Canyon Duds	Ultra Canyon Gale	Wind	700.0	All Enemies	Deal 700.0% Mag. Wind damage [Rng: All Enemies] \nWind Resistance Down [Pot: High] [Rng: All Enemies] [Dur: 25s] [Ext: 25s] [Max pot: High] 	Mag.	4		Wind Resistance Down			25		25	High	High	All Enemies	BuffDebuff																																												Costume						1
5006	Red XIII	The Hellhound	Ultra Hellfang	Non-Elemental	1000.0	Single Enemy	Deal 1000.0% Phys. Non-Elemental damage [Rng: Single Enemy] \nApplies Status Ailment: Single-Tgt. Phys. Dmg. Rcvd. Up [Rng: Single Enemy] [Pot: 50.0%] [Dur: 60s] [Ext: 60s]	Phys.	3		Status Ailment: Single-Tgt. Phys. Dmg. Rcvd. Up			60		60	50.0%		Single Enemy	StatusConditionEffect																																												Costume						1
5009	Red XIII	Patissier Outfit	Ultra Whisking Claw	Non-Elemental	1000.0	All Enemies	Deal 1000.0% Phys. Non-Elemental damage [Rng: All Enemies] \nApplies Haste [Rng: All Allies] [Dur: 10s] [Ext: 10s] 	Phys.	4		Haste			10		10	0.0%		All Allies	StatusChangeEffect																																												Costume						2
6002	Yuffie	Shinobi Hawk	Ultra Earth Ninjutsu	Earth	2000.0	Single Enemy	Deal 2000.0% Phys. Earth damage [Rng: Single Enemy] 	Phys.	4																																																							Costume						1
6010	Yuffie	Holiday Cheer Reindeer	Ultra Song of Wind	Wind	2000.0	Single Enemy	Deal 2000.0% Mag. Wind damage [Rng: Single Enemy] 	Mag.	4																																																							Costume						1
6011	Yuffie	Wutai's Idol	Ultra Raging Torrent	Water	2000.0	Single Enemy	Deal 2000.0% Phys. Water damage [Rng: Single Enemy] \nWater Resistance Down [Pot: High] [Rng: Single Enemy] [Dur: 60s] [Ext: 60s] [Max pot: High] \nWater Damage Up [Pot: High] [Rng: All Allies] [Dur: 60s] [Ext: 60s] [Max pot: High] 	Phys.	4		Water Resistance Down			60		60	High	High	Single Enemy	BuffDebuff	Water Damage Up			60		60	High	High	All Allies	BuffDebuff																																		Costume						2
